bin start	sense overlap	antisense overlap	total overlap
-1999	227164	190273	417437
-1899	234525	226501	461026
-1799	175409	178781	354190
-1699	178729	153388	332117
-1599	318953	161591	480544
-1499	231084	175269	406353
-1399	205701	153715	359416
-1299	197934	128158	326092
-1199	212855	149395	362250
-1099	202132	145185	347317
-999	143175	98647	241822
-899	150119	111116	261235
-799	111433	115962	227395
-699	110141	103327	213468
-599	100539	91409	191948
-499	75472	77103	152575
-399	72309	67858	140167
-299	93602	137225	230827
-199	131160	102914	234074
-99	161660	161324	322984
1	262319	239774	502093
101	412319	413344	825663
201	601803	600064	1201867
301	673904	702424	1376328
401	757024	766691	1523715
501	853728	775094	1628822
601	852273	848341	1700614
701	799820	726441	1526261
801	831135	812998	1644133
901	836096	778112	1614208
1001	709131	759055	1468186
1101	650743	659118	1309861
1201	622919	573725	1196644
1301	744756	696924	1441680
1401	694450	652599	1347049
1501	610264	592174	1202438
1601	590354	586513	1176867
1701	672967	573748	1246715
1801	570242	605883	1176125
1901	547459	558537	1105996
2001	641250	663545	1304795
2101	571869	555642	1127511
2201	582724	547726	1130450
2301	591204	529951	1121155
2401	558679	545299	1103978
2501	602318	544052	1146370
2601	617124	470993	1088117
2701	593483	550987	1144470
2801	522312	518976	1041288
2901	530880	492758	1023638
