bin start	sense overlap	antisense overlap	total overlap
-1999	89914	75336	165250
-1899	96541	44166	140707
-1799	61410	27122	88532
-1699	78363	21206	99569
-1599	92063	43882	135945
-1499	71285	40778	112063
-1399	69579	36209	105788
-1299	81374	22657	104031
-1199	78224	55506	133730
-1099	74206	47087	121293
-999	108335	25078	133413
-899	32838	24713	57551
-799	98255	35536	133791
-699	101047	44515	145562
-599	170274	120554	290828
-499	179659	148749	328408
-399	242498	121444	363942
-299	290329	120608	410937
-199	199338	157700	357038
-99	138701	78526	217227
1	126622	87850	214472
101	109582	102792	212374
201	193310	125458	318768
301	310115	257049	567164
401	614393	322854	937247
501	515140	470015	985155
601	259101	334015	593116
701	277859	442696	720555
801	377203	339850	717053
901	298206	234137	532343
1001	305538	304162	609700
1101	483554	802737	1286291
1201	636922	448183	1085105
1301	186228	271660	457888
1401	295678	157913	453591
1501	284031	214717	498748
1601	188898	201946	390844
1701	197103	181908	379011
1801	143025	153597	296622
1901	214735	214858	429593
2001	602246	288192	890438
2101	248230	215910	464140
2201	227479	280300	507779
2301	326799	461478	788277
2401	491878	402022	893900
2501	268444	235739	504183
2601	372843	250133	622976
2701	368899	307271	676170
2801	470573	520786	991359
2901	493784	505676	999460
