bin start	sense overlap	antisense overlap	total overlap
-3000	250882	189933	440815
-2900	180731	237539	418270
-2800	211821	294827	506648
-2700	303805	267412	571217
-2600	212164	296900	509064
-2500	267126	132785	399911
-2400	217160	242483	459643
-2300	253299	240382	493681
-2200	182951	313621	496572
-2100	182885	230063	412948
-2000	243658	174531	418189
-1900	215098	202797	417895
-1800	248385	311162	559547
-1700	408607	257892	666499
-1600	241905	164557	406462
-1500	193774	296509	490283
-1400	253304	233999	487303
-1300	173723	208952	382675
-1200	188499	169389	357888
-1100	260362	324737	585099
-1000	194210	208464	402674
-900	204332	158648	362980
-800	224361	167876	392237
-700	219161	169636	388797
-600	243730	222265	465995
-500	197674	171072	368746
-400	182392	206127	388519
-300	189250	194709	383959
-200	311451	183735	495186
-100	48035	44499	92534
0	116746	17770	134516
100	100559	40171	140730
200	64210	40969	105179
300	102373	61441	163814
400	60101	78980	139081
500	110943	62972	173915
600	74513	46680	121193
700	79656	29975	109631
800	95161	58620	153781
900	79405	14798	94203
1000	52490	26776	79266
1100	38155	7907	46062
1200	36358	34043	70401
1300	106923	22127	129050
1400	134543	59328	193871
1500	77409	28993	106402
1600	126326	158053	284379
1700	96954	104270	201224
1800	102535	47474	150009
1900	50486	52687	103173
