bin start	sense overlap	antisense overlap	total overlap
-1999	113008	10367	123375
-1899	108178	11918	120096
-1799	76672	6205	82877
-1699	116413	4354	120767
-1599	147695	13215	160910
-1499	92714	4518	97232
-1399	121243	8460	129703
-1299	122030	11102	133132
-1199	142948	11630	154578
-1099	122582	41772	164354
-999	132214	5697	137911
-899	153612	11700	165312
-799	120206	7431	127637
-699	171061	4240	175301
-599	211813	12306	224119
-499	255061	14802	269863
-399	312498	20362	332860
-299	344273	13406	357679
-199	263154	9412	272566
-99	189529	9427	198956
1	53254	8133	61387
101	88675	8959	97634
201	44794	19142	63936
301	38043	17804	55847
401	38097	32922	71019
501	32791	59627	92418
601	32977	44078	77055
701	37109	24992	62101
801	41574	30746	72320
901	52194	33954	86148
1001	41342	50808	92150
1101	43434	30084	73518
1201	39072	30022	69094
1301	32570	35834	68404
1401	29630	40341	69971
1501	32913	31932	64845
1601	37389	31086	68475
1701	47391	27373	74764
1801	41331	18745	60076
1901	36669	28527	65196
2001	32851	30598	63449
2101	31417	27131	58548
2201	41913	27888	69801
2301	31905	31377	63282
2401	47753	38855	86608
2501	45177	33060	78237
2601	44633	39503	84136
2701	51433	30069	81502
2801	49764	25835	75599
2901	52793	32249	85042
