bin start	sense overlap	antisense overlap	total overlap
-1999	76196	49146	125342
-1899	55035	36222	91257
-1799	53590	34663	88253
-1699	42902	27583	70485
-1599	53283	34733	88016
-1499	57542	36245	93787
-1399	54565	30344	84909
-1299	37634	60134	97768
-1199	80294	59703	139997
-1099	55933	18208	74141
-999	64012	35761	99773
-899	59203	16917	76120
-799	62707	31861	94568
-699	86532	31033	117565
-599	107254	73877	181131
-499	180662	134265	314927
-399	146912	92274	239186
-299	138796	114872	253668
-199	128534	112606	241140
-99	70094	44520	114614
1	115496	72417	187913
101	126065	76997	203062
201	204685	139724	344409
301	236615	321896	558511
401	465357	219824	685181
501	426224	310901	737125
601	252549	257505	510054
701	225346	305173	530519
801	294643	277424	572067
901	244213	202772	446985
1001	290825	259320	550145
1101	429144	503131	932275
1201	529366	354337	883703
1301	124406	190605	315011
1401	192364	151138	343502
1501	189439	167930	357369
1601	151525	182707	334232
1701	128679	177913	306592
1801	105586	106006	211592
1901	230281	164273	394554
2001	444564	218646	663210
2101	191548	173816	365364
2201	233841	220638	454479
2301	256734	421627	678361
2401	445236	337254	782490
2501	268557	248946	517503
2601	256243	229837	486080
2701	263255	232141	495396
2801	378273	374494	752767
2901	506494	416240	922734
