bin start	sense overlap	antisense overlap	total overlap
-3000	272772	296571	569343
-2900	291610	274135	565745
-2800	269940	311986	581926
-2700	283013	304051	587064
-2600	264064	259786	523850
-2500	305623	313707	619330
-2400	352736	304296	657032
-2300	332527	348499	681026
-2200	353090	329466	682556
-2100	346740	370820	717560
-2000	348979	360430	709409
-1900	363528	361294	724822
-1800	383154	398633	781787
-1700	345709	371276	716985
-1600	399365	407038	806403
-1500	383464	360348	743812
-1400	427290	416786	844076
-1300	423360	429821	853181
-1200	402502	403833	806335
-1100	414835	419258	834093
-1000	479587	487697	967284
-900	574022	517048	1091070
-800	543250	542898	1086148
-700	719539	684912	1404451
-600	778220	723572	1501792
-500	834338	770741	1605079
-400	1005201	836738	1841939
-300	1109455	796784	1906239
-200	1375336	826523	2201859
-100	363380	261644	625024
0	45577	47913	93490
100	82051	25877	107928
200	37800	33495	71295
300	52021	44018	96039
400	45456	43372	88828
500	59828	51549	111377
600	71174	51389	122563
700	62941	67599	130540
800	125885	79614	205499
900	118417	83753	202170
1000	111781	90533	202314
1100	104485	90487	194972
1200	110875	68621	179496
1300	139019	73035	212054
1400	107798	75789	183587
1500	82782	80936	163718
1600	100596	71285	171881
1700	83044	90861	173905
1800	238676	74478	313154
1900	106248	84318	190566
