bin start	sense overlap	antisense overlap	total overlap
-3000	1400758	1455319	2856077
-2900	1447922	1364537	2812459
-2800	1347572	1317674	2665246
-2700	1421047	1347234	2768281
-2600	1408443	1388301	2796744
-2500	1475000	1490724	2965724
-2400	1577309	1479541	3056850
-2300	1503519	1590261	3093780
-2200	1573078	1499516	3072594
-2100	1525283	1548948	3074231
-2000	1603327	1557332	3160659
-1900	1653630	1590548	3244178
-1800	1698091	1749362	3447453
-1700	1649265	1758972	3408237
-1600	1904400	1888215	3792615
-1500	1866389	1838585	3704974
-1400	1840387	1777695	3618082
-1300	1971050	1957594	3928644
-1200	2045679	1992500	4038179
-1100	2046871	2099929	4146800
-1000	2280300	2196318	4476618
-900	2463060	2354943	4818003
-800	2515211	2512242	5027453
-700	3010445	2799860	5810305
-600	3242307	3043062	6285369
-500	3691168	3444013	7135181
-400	4136855	3682964	7819819
-300	4359816	3569409	7929225
-200	4175036	3025153	7200189
-100	1624624	1213734	2838358
0	626098	600451	1226549
100	649108	548508	1197616
200	611417	597841	1209258
300	689725	697527	1387252
400	806257	804555	1610812
500	923416	1028562	1951978
600	1018222	1073927	2092149
700	971045	1034981	2006026
800	1212760	1182703	2395463
900	1178454	1102088	2280542
1000	1220713	1144029	2364742
1100	1271769	1225899	2497668
1200	1222210	1101981	2324191
1300	1278578	1084205	2362783
1400	1169623	1148190	2317813
1500	1113597	1128064	2241661
1600	1135494	1153060	2288554
1700	1147326	1141159	2288485
1800	1334526	1095736	2430262
1900	1222317	1181656	2403973
