bin start	sense overlap	antisense overlap	total overlap
-1999	1069675	958099	2027774
-1899	1231255	1266348	2497603
-1799	1066837	960349	2027186
-1699	1093725	1326077	2419802
-1599	1217509	1061906	2279415
-1499	1004940	818657	1823597
-1399	1070705	782177	1852882
-1299	925129	864081	1789210
-1199	1286717	1020557	2307274
-1099	1362969	1341192	2704161
-999	1270223	1149113	2419336
-899	1483510	930416	2413926
-799	1922740	1747609	3670349
-699	1357508	986827	2344335
-599	1730627	1324177	3054804
-499	1499823	1849248	3349071
-399	2333143	1777287	4110430
-299	1722703	1349193	3071896
-199	1899050	1441153	3340203
-99	2256675	1668502	3925177
1	1571554	1374824	2946378
101	1101157	1069599	2170756
201	1385766	1189942	2575708
301	1695036	1430263	3125299
401	1573307	1289827	2863134
501	1595616	1596315	3191931
601	1207390	1348643	2556033
701	1482601	1982849	3465450
801	1925869	2113142	4039011
901	1986401	1537922	3524323
1001	2197745	1596269	3794014
1101	1598430	1791722	3390152
1201	1418356	1386936	2805292
1301	1040447	1160572	2201019
1401	1482731	1138362	2621093
1501	1319475	1117831	2437306
1601	1203633	1309848	2513481
1701	1309986	1414660	2724646
1801	1364066	1227064	2591130
1901	1557937	1562856	3120793
2001	1773560	1442032	3215592
2101	1160527	1503868	2664395
2201	1540868	1169708	2710576
2301	1154856	1198187	2353043
2401	1734797	1517065	3251862
2501	1210825	1147504	2358329
2601	1350990	1520991	2871981
2701	1488805	1432809	2921614
2801	1188982	1379841	2568823
2901	1429968	1174665	2604633
