bin start	sense overlap	antisense overlap	total overlap
-3000	1475069	1188743	2663812
-2900	920203	953365	1873568
-2800	948185	992937	1941122
-2700	1074954	1273959	2348913
-2600	1346252	1269104	2615356
-2500	1334235	1017013	2351248
-2400	1157016	1023555	2180571
-2300	1522060	1598430	3120490
-2200	1419464	1405859	2825323
-2100	1022253	1114704	2136957
-2000	1295516	1110233	2405749
-1900	1374579	1180358	2554937
-1800	1085542	1091380	2176922
-1700	1105211	1043225	2148436
-1600	1106252	942910	2049162
-1500	1167849	1149687	2317536
-1400	1221152	1108072	2329224
-1300	1236323	1223864	2460187
-1200	1123750	1210098	2333848
-1100	1267914	1253223	2521137
-1000	1415847	1319839	2735686
-900	1262854	1144914	2407768
-800	1443768	1201869	2645637
-700	1477908	1277850	2755758
-600	1534218	1591579	3125797
-500	1475958	1205880	2681838
-400	1227922	1316803	2544725
-300	1581508	1640573	3222081
-200	1936879	1710451	3647330
-100	1823003	1509204	3332207
0	1963241	1353059	3316300
100	1738326	1590761	3329087
200	1187975	1174324	2362299
300	1620240	1317146	2937386
400	1151803	1359069	2510872
500	1059353	1074294	2133647
600	1260580	864209	2124789
700	1012713	890490	1903203
800	843569	786033	1629602
900	1165943	895975	2061918
1000	684641	565556	1250197
1100	874166	656127	1530293
1200	856628	816093	1672721
1300	955969	725991	1681960
1400	1007515	877110	1884625
1500	829048	721548	1550596
1600	985671	942090	1927761
1700	844211	879329	1723540
1800	945734	801814	1747548
1900	1034729	833233	1867962
