bin start	sense overlap	antisense overlap	total overlap
-3000	1577158	1426593	3003751
-2900	1218640	1085323	2303963
-2800	1118641	1052129	2170770
-2700	1385069	1621019	3006088
-2600	1663380	1339484	3002864
-2500	1666068	1372660	3038728
-2400	1382891	1171909	2554800
-2300	1849632	1725818	3575450
-2200	1889587	1612262	3501849
-2100	1229508	1217690	2447198
-2000	1547637	1453697	3001334
-1900	1669643	1356194	3025837
-1800	1308049	1253284	2561333
-1700	1373341	1322011	2695352
-1600	1195314	1135961	2331275
-1500	1461082	1426386	2887468
-1400	1638529	1173410	2811939
-1300	1622620	1277347	2899967
-1200	1490741	1386351	2877092
-1100	1331981	1616745	2948726
-1000	1554507	1513151	3067658
-900	1343423	1337199	2680622
-800	1877192	1831718	3708910
-700	1591670	1661856	3253526
-600	1623924	1971592	3595516
-500	1727029	1363247	3090276
-400	1524865	1850174	3375039
-300	1694635	1910955	3605590
-200	2395906	2270393	4666299
-100	2319499	1947092	4266591
0	2543021	1722044	4265065
100	2094269	1746142	3840411
200	1523018	1406990	2930008
300	2217440	1616130	3833570
400	1520758	1540958	3061716
500	1455208	1375893	2831101
600	1521967	1043657	2565624
700	1091363	1045343	2136706
800	1028791	861572	1890363
900	1521419	1015561	2536980
1000	899425	812416	1711841
1100	984138	882217	1866355
1200	1357684	933717	2291401
1300	1094617	888829	1983446
1400	1168187	1074603	2242790
1500	1071989	877832	1949821
1600	1332433	988308	2320741
1700	944041	1028900	1972941
1800	1114631	1214456	2329087
1900	1401723	1075395	2477118
