bin start	sense overlap	antisense overlap	total overlap
-3000	689948	714805	1404753
-2900	725362	688963	1414325
-2800	745568	669128	1414696
-2700	782319	676259	1458578
-2600	752966	791961	1544927
-2500	798633	818808	1617441
-2400	859446	782314	1641760
-2300	804103	860091	1664194
-2200	837735	759319	1597054
-2100	819086	713742	1532828
-2000	899221	785873	1685094
-1900	854009	811813	1665822
-1800	953902	1022696	1976598
-1700	854868	935845	1790713
-1600	978031	976738	1954769
-1500	1021012	1043196	2064208
-1400	958487	953350	1911837
-1300	1252300	976392	2228692
-1200	1112722	1150870	2263592
-1100	1112897	1074583	2187480
-1000	1218386	1168772	2387158
-900	1250653	1258038	2508691
-800	1364493	1393224	2757717
-700	1562847	1474784	3037631
-600	1631771	1601146	3232917
-500	1983747	1796692	3780439
-400	2117664	2013212	4130876
-300	2303932	1970005	4273937
-200	2229127	1754401	3983528
-100	971812	684805	1656617
0	434502	288022	722524
100	453904	281635	735539
200	456425	287958	744383
300	459419	311301	770720
400	494462	410237	904699
500	498119	519754	1017873
600	570071	504553	1074624
700	564437	518974	1083411
800	683789	577124	1260913
900	655896	562512	1218408
1000	709709	641259	1350968
1100	771365	632306	1403671
1200	650052	600240	1250292
1300	701823	584950	1286773
1400	621648	569199	1190847
1500	596490	557198	1153688
1600	632166	531990	1164156
1700	621110	543638	1164748
1800	686089	571226	1257315
1900	702301	568174	1270475
