bin start	sense overlap	antisense overlap	total overlap
-3000	181285	147018	328303
-2900	193760	154013	347773
-2800	184460	169169	353629
-2700	189697	164854	354551
-2600	201368	170545	371913
-2500	235114	176213	411327
-2400	223975	175405	399380
-2300	190965	214882	405847
-2200	209912	209048	418960
-2100	221660	184175	405835
-2000	218911	169524	388435
-1900	291039	159054	450093
-1800	287228	167580	454808
-1700	236123	158705	394828
-1600	269669	189437	459106
-1500	221614	243978	465592
-1400	235790	196194	431984
-1300	311618	220352	531970
-1200	262158	169229	431387
-1100	259063	170126	429189
-1000	281149	198585	479734
-900	226403	211975	438378
-800	244176	238103	482279
-700	210095	224103	434198
-600	259483	193619	453102
-500	297196	171549	468745
-400	209528	182030	391558
-300	222754	201132	423886
-200	204000	173889	377889
-100	212171	187396	399567
0	388340	122361	510701
100	371012	133297	504309
200	366536	96149	462685
300	307642	103339	410981
400	351683	109869	461552
500	286192	128253	414445
600	300734	111861	412595
700	282539	114539	397078
800	304767	120298	425065
900	298998	153764	452762
1000	255838	104201	360039
1100	307031	136304	443335
1200	315312	133347	448659
1300	339304	96020	435324
1400	284007	120116	404123
1500	250875	167409	418284
1600	274119	186673	460792
1700	217968	145080	363048
1800	254527	110038	364565
1900	298945	122303	421248
