bin start	sense overlap	antisense overlap	total overlap
-1999	742304	728947	1471251
-1899	954958	841082	1796040
-1799	814872	419505	1234377
-1699	715912	823797	1539709
-1599	820976	623759	1444735
-1499	690030	1038289	1728319
-1399	601390	625346	1226736
-1299	671916	928833	1600749
-1199	1163632	950043	2113675
-1099	927491	1699192	2626683
-999	1567232	1011074	2578306
-899	1238847	936171	2175018
-799	1294422	1401012	2695434
-699	1153961	850797	2004758
-599	1158893	1484691	2643584
-499	1532439	1162440	2694879
-399	1571144	1198925	2770069
-299	1088523	1137180	2225703
-199	1521273	1585024	3106297
-99	1596652	1300091	2896743
1	1264021	1150709	2414730
101	1126919	666632	1793551
201	729674	997679	1727353
301	1312676	1022977	2335653
401	1337998	1220953	2558951
501	1316162	1283444	2599606
601	969796	698946	1668742
701	1805119	1937785	3742904
801	1671127	1872513	3543640
901	1617566	1182175	2799741
1001	2436719	1500239	3936958
1101	1087188	1379050	2466238
1201	1569316	833629	2402945
1301	902705	822873	1725578
1401	1422053	1515698	2937751
1501	1361226	1028620	2389846
1601	1303972	612395	1916367
1701	1109542	1184048	2293590
1801	750246	1043802	1794048
1901	1874137	1313477	3187614
2001	1837015	1295953	3132968
2101	1130376	1057347	2187723
2201	1082942	768555	1851497
2301	1445480	1450589	2896069
2401	1183483	1200283	2383766
2501	839752	776451	1616203
2601	1029074	1363281	2392355
2701	710875	1439953	2150828
2801	1128774	743755	1872529
2901	819341	797739	1617080
