bin start	sense overlap	antisense overlap	total overlap
-3000	1503498	1565137	3068635
-2900	1523655	1460054	2983709
-2800	1447431	1377499	2824930
-2700	1526533	1463778	2990311
-2600	1519166	1555291	3074457
-2500	1571177	1640609	3211786
-2400	1678662	1586385	3265047
-2300	1661729	1659399	3321128
-2200	1698818	1584352	3283170
-2100	1637520	1592462	3229982
-2000	1705034	1727279	3432313
-1900	1781922	1738691	3520613
-1800	1890844	1910465	3801309
-1700	1783092	1882266	3665358
-1600	2007300	1988877	3996177
-1500	1999765	2005940	4005705
-1400	1966495	1925362	3891857
-1300	2110877	2058667	4169544
-1200	2195132	2157538	4352670
-1100	2241250	2235336	4476586
-1000	2462982	2309608	4772590
-900	2595424	2606050	5201474
-800	2710461	2714634	5425095
-700	3250658	3049905	6300563
-600	3486684	3334213	6820897
-500	4024547	3766669	7791216
-400	4525940	4051630	8577570
-300	4704958	3867919	8572877
-200	4341631	3295035	7636666
-100	1720774	1300083	3020857
0	647971	621693	1269664
100	681579	541078	1222657
200	615245	630164	1245409
300	758650	756613	1515263
400	902472	899706	1802178
500	987117	1086652	2073769
600	1095561	1157572	2253133
700	1040220	1114922	2155142
800	1289154	1309458	2598612
900	1351467	1224139	2575606
1000	1312853	1246364	2559217
1100	1379136	1318770	2697906
1200	1319544	1242054	2561598
1300	1362767	1182821	2545588
1400	1229057	1188678	2417735
1500	1220361	1207929	2428290
1600	1287268	1183871	2471139
1700	1278681	1263828	2542509
1800	1368060	1217193	2585253
1900	1289978	1273140	2563118
