bin start	sense overlap	antisense overlap	total overlap
-1999	660383	600172	1260555
-1899	588339	480661	1069000
-1799	570330	440829	1011159
-1699	656264	425760	1082024
-1599	658945	265676	924621
-1499	499272	555978	1055250
-1399	445576	363961	809537
-1299	667058	273490	940548
-1199	592202	304219	896421
-1099	1041267	127841	1169108
-999	733014	334421	1067435
-899	250557	578542	829099
-799	427509	372824	800333
-699	584686	681045	1265731
-599	649872	773641	1423513
-499	410599	327979	738578
-399	867693	185651	1053344
-299	774310	480358	1254668
-199	829986	565694	1395680
-99	1145673	566107	1711780
1	755501	430827	1186328
101	800573	312423	1112996
201	559353	347913	907266
301	921256	419470	1340726
401	488030	603784	1091814
501	690332	464126	1154458
601	382060	550455	932515
701	725515	727514	1453029
801	1014760	598442	1613202
901	694694	465161	1159855
1001	714447	371501	1085948
1101	548830	527815	1076645
1201	513278	473294	986572
1301	405055	580817	985872
1401	251361	369184	620545
1501	215865	1101082	1316947
1601	296661	523082	819743
1701	366117	441975	808092
1801	581762	476750	1058512
1901	408425	1328788	1737213
2001	625576	1288193	1913769
2101	447950	598997	1046947
2201	318613	761910	1080523
2301	682563	733973	1416536
2401	468115	517091	985206
2501	674913	637167	1312080
2601	433935	386680	820615
2701	330064	399691	729755
2801	263180	487366	750546
2901	377796	249039	626835
