bin start	sense overlap	antisense overlap	total overlap
-1999	264191	139280	403471
-1899	356575	119681	476256
-1799	228667	130971	359638
-1699	239010	100832	339842
-1599	312917	137239	450156
-1499	237106	113857	350963
-1399	311981	128089	440070
-1299	292808	108552	401360
-1199	304191	97852	402043
-1099	274100	156396	430496
-999	307508	117807	425315
-899	319382	82835	402217
-799	288195	113565	401760
-699	305606	146493	452099
-599	433216	185408	618624
-499	415529	146382	561911
-399	499592	114413	614005
-299	546694	123303	669997
-199	449826	126847	576673
-99	491781	131216	622997
1	368409	126235	494644
101	539529	124973	664502
201	204211	144221	348432
301	276075	133748	409823
401	257336	203698	461034
501	184020	198788	382808
601	220504	211247	431751
701	207105	209480	416585
801	325522	210570	536092
901	234586	180313	414899
1001	251484	168873	420357
1101	192022	163858	355880
1201	168906	145381	314287
1301	182626	200772	383398
1401	159433	193771	353204
1501	185138	220548	405686
1601	184615	193463	378078
1701	168567	194658	363225
1801	157001	152964	309965
1901	161902	219582	381484
2001	185925	295189	481114
2101	199366	206028	405394
2201	162199	183175	345374
2301	168123	188546	356669
2401	180808	244263	425071
2501	163308	153481	316789
2601	179015	163196	342211
2701	160311	150936	311247
2801	161432	131124	292556
2901	191360	151176	342536
